alpha_two_code,Name,web_pages,state-province,domains,Address,logo,logo_flag,city
JP,Hosei University,['http://www.hosei.ac.jp/'],,['hosei.ac.jp'],Japan,https://www.topuniversities.com/sites/default/files/logo-3-48x48.jpg,TRUE,Tokyo
JP,Hoshi University,['http://www.hoshi.ac.jp/'],,['hoshi.ac.jp'],Japan,https://www.edarabia.com/wp-content/uploads/2018/06/hoshi-university-tokyo-japan.jpg,FALSE,Tokyo
JP,Hiroshima University of Economics,['http://www.hue.ac.jp/'],,['hue.ac.jp'],Japan,https://www.hue.ac.jp/qrctov00000000a8-img/header_logo.svg,TRUE,Hiroshima
JP,Hyogo University,['http://www.hyogo-dai.ac.jp/'],,['hyogo-dai.ac.jp'],Japan,https://www.hyogo-dai.ac.jp/common/img/header_logo.svg,TRUE,Kakogawa
JP,Hyogo University of Education,['http://www.hyogo-u.ac.jp/'],,['hyogo-u.ac.jp'],Japan,https://www.hyogo-u.ac.jp/assets/common/img/logo_yoko.svg,TRUE,
JP,Hyogo College of Medicine,['http://www.hyo-med.ac.jp/'],,['hyo-med.ac.jp'],Japan,https://www.hyo-med.ac.jp/assets/images/common/img-logo.png,TRUE,Nishinomiya
JP,Ibaraki University,['http://www.ibaraki.ac.jp/'],,['ibaraki.ac.jp'],Japan,https://www.ibaraki.ac.jp/img/logo.png,TRUE,Mito
JP,Ibaraki Christian College,['http://www.icc.ac.jp/'],,['icc.ac.jp'],Japan,https://www.icc.ac.jp/common/img/logo_header.png,TRUE,
JP,International Christian University,['http://www.icu.ac.jp/'],,['icu.ac.jp'],Japan,https://www.topuniversities.com/sites/default/files/profiles/logos/international-christian-university_592560cf2aeae70239af5207_large.jpg,TRUE,Mitaka
JP,Kyushu Sangyo University,['http://www.ip.kyusan-u.ac.jp/'],,['ip.kyusan-u.ac.jp'],Japan,https://www.kyusan-u.ac.jp/assets/images/content/logo.svg,TRUE,Fukuoka
JP,Ibaraki Prefectural University of Health Sciences,['http://www.ipu.ac.jp/'],,['ipu.ac.jp'],Japan,https://www.ipu.ac.jp/cms/wp-content/themes/ipu_helena/images/logo.png,TRUE,Ami
JP,Ishinomaki Senshu University,['http://www.isenshu-u.ac.jp/'],,['isenshu-u.ac.jp'],Japan,https://tethys.pnnl.gov/sites/default/files/styles/captioned_400xauto/public/taxonomy-images/senshu.jpg?itok=tzTh9H_8,FALSE,Ishinomaki
JP,Chiba Institute of Technology,['http://www.it-chiba.ac.jp/'],,['it-chiba.ac.jp'],Japan,https://www.it-chiba.ac.jp/common/image/header-logo001.png,TRUE,Narashino
JP,Hiroshima Institute of Technology,['http://www.it-hiroshima.ac.jp/'],,['it-hiroshima.ac.jp'],Japan,https://www.it-hiroshima.ac.jp/common/img/common/logo2022.svg,TRUE,Hiroshima
JP,International University of Health and Welfare,['http://www.iuhw.ac.jp/'],,['iuhw.ac.jp'],Japan,https://www.iuhw.ac.jp/img/sp/logo_iuhw.png,TRUE,Otawara
JP,International University of Japan,['http://www.iuj.ac.jp/'],,['iuj.ac.jp'],Japan,https://www.iuj.ac.jp/wp-content/themes/enfold/images/layout/logo.png,TRUE,Minamiuonuma
JP,International University of Kagoshima,['http://www.iuk.ac.jp/'],,['iuk.ac.jp'],Japan,http://www.iuk.ac.jp/img/common/logo.png,TRUE,
JP,Iwaki Meisei University,['http://www.iwakimu.ac.jp/'],,['iwakimu.ac.jp'],Japan,http://www.iwakimu.ac.jp/img/logo.png,TRUE,
JP,Iwate Medical University,['http://www.iwate-med.ac.jp/'],,['iwate-med.ac.jp'],Japan,http://www.iwate-med.ac.jp/wp/wp-content/themes/labrid/images/mainlogo.gif,TRUE,Morioka
JP,Iwate Prefectural University,['http://www.iwate-pu.ac.jp/'],,['iwate-pu.ac.jp'],Japan,https://www.mathworks.com/academia/tah-portal/iwate-prefectural-university-40804202/_jcr_content/schoolLogo.adapt.full.medium.jpg/1648539114968.jpg,FALSE,Iwate
JP,Iwate University,['http://www.iwate-u.ac.jp/'],,['iwate-u.ac.jp'],Japan,https://www.iwate-u.ac.jp/assets/images/common/header_logo.png,TRUE,Morioka
JP,Japan Advanced Institute of Science and Technology,['http://www.jaist.ac.jp/'],,['jaist.ac.jp'],Japan,https://www.edarabia.com/wp-content/uploads/2018/06/japan-advanced-institute-science-technology-nomi-japan.jpg,FALSE,Nomi
JP,Jichi Medical School,['http://www.jichi.ac.jp/'],,['jichi.ac.jp'],Japan,https://www.jichi.ac.jp/assets/images/common/logo_org.png,TRUE,
JP,Jikei University School of Medicine,['http://www.jikei.ac.jp/'],,['jikei.ac.jp'],Japan,https://i1.rgstatic.net/ii/institution.image/AS:267458240286727%401440778421229_l,FALSE,Tokyo
JP,Jissen Women's University,['http://www.jissen.ac.jp/'],,['jissen.ac.jp'],Japan,https://www.jissen.ac.jp/common/img/logo.png,TRUE,Hino
JP,Josai International University,['http://www.jiu.ac.jp/'],,['jiu.ac.jp'],Japan,https://www.jiu.ac.jp/files/user/img/common/logo_foot.svg?v=1650935510,TRUE,Togane
JP,Jobu University,['http://www.jobu.ac.jp/'],,['jobu.ac.jp'],Japan,https://www.jobu.ac.jp/common/logo.gif,TRUE,Isesaki
JP,Josai University,['http://www.josai.ac.jp/'],,['josai.ac.jp'],Japan,https://4vector.com/i/free-vector-josai-university_067872_josai-university.png,FALSE,Sakado
JP,Women's College of Fine Arts,['http://www.joshibi.ac.jp/'],,['joshibi.ac.jp'],Japan,https://www.joshibi.ac.jp/sites/default/files/paragraph_image/2022-10/joshibilablogo.jpg,TRUE,
JP,Joetsu University of Education,['http://www.juen.ac.jp/'],,['juen.ac.jp'],Japan,https://www.juen.ac.jp/img/logo.gif,TRUE,Joetsu
JP,Kagoshima Immaculate Heart University,['http://www.juntan.k-junshin.ac.jp/jundai/'],,['juntan.k-junshin.ac.jp'],Japan,https://www.edarabia.com/wp-content/uploads/2011/07/kagoshima-university.jpg,FALSE,Satsumasendai
JP,Juntendo University,['http://www.juntendo.ac.jp/'],,['juntendo.ac.jp'],Japan,http://www.juntendo.ac.jp/english/img/logo.gif,FALSE,Tokyo
JP,Japan Women's University,['http://www.jwu.ac.jp/'],,['jwu.ac.jp'],Japan,https://www.jwu.ac.jp:443/unv/img/logo.png,TRUE,Tokyo
JP,Kagawa University,['http://www.kagawa-u.ac.jp/'],,['kagawa-u.ac.jp'],Japan,https://www.kagawa-u.ac.jp/themes/kagawa/images/logo.png,TRUE,Takamatsu
JP,Kagoshima University,['http://www.kagoshima-u.ac.jp/'],,['kagoshima-u.ac.jp'],Japan,https://www.topuniversities.com/sites/default/files/profiles/logos/kagoshima-university_592560cf2aeae70239af4bb6_large.jpg,TRUE,Kagoshima
JP,Kamakura Women's College,['http://www.kamakura-u.ac.jp/'],,['kamakura-u.ac.jp'],Japan,https://www.kamakura-u.ac.jp/commons/img/ver2/header/logo.png,TRUE,
JP,Kanagawa Institute of Technology,['http://www.kanagawa-it.ac.jp/'],,['kanagawa-it.ac.jp'],Japan,https://www.edarabia.com/wp-content/uploads/2018/06/kanagawa-institute-technology-atsugi-japan.jpg,FALSE,Atsugi
JP,Kanagawa University,['http://www.kanagawa-u.ac.jp/'],,['kanagawa-u.ac.jp'],Japan,https://www.topuniversities.com/sites/default/files/profiles/logos/kanagawa-university_5ac2f59d6ee6c841f778d8fe_large.jpg,FALSE,Yokohama
JP,Kanazawa College of Art,['http://www.kanazawa-bidai.ac.jp/'],,['kanazawa-bidai.ac.jp'],Japan,https://www.kanazawa-bidai.ac.jp/wp/wp-content/themes/kanabi/img/common/header_logo.jpg,TRUE,Kanazawa
JP,Kanazawa College of Economics,['http://www.kanazawa-eco.ac.jp/'],,['kanazawa-eco.ac.jp'],Japan,https://www.edarabia.com/wp-content/uploads/2013/09/kanazawa-university-logo-japan.jpg,FALSE,
JP,Kanazawa Gakuin University,['http://www.kanazawa-gu.ac.jp/'],,['kanazawa-gu.ac.jp'],Japan,https://www.kanazawa-gu.ac.jp/wp-content/themes/kgu/img/common/logo.svg,TRUE,Kanazawa
JP,Kanazawa Institute of Technology,['http://www.kanazawa-it.ac.jp/'],,['kanazawa-it.ac.jp'],Japan,https://www.kanazawa-it.ac.jp/h1s/images/common/header/hamburger_menu_logo_2x.png,TRUE,Nonoichi
JP,Kanazawa Medical University,['http://www.kanazawa-med.ac.jp/'],,['kanazawa-med.ac.jp'],Japan,https://www.kanazawa-med.ac.jp/common/images/logo-name-sp.svg,TRUE,Kahoku
JP,Kanazawa University,['http://www.kanazawa-u.ac.jp/'],,['kanazawa-u.ac.jp'],Japan,https://www.topuniversities.com/sites/default/files/profiles/logos/kanazawa-university_592560cf2aeae70239af4bb7_large.jpg,TRUE,Kanazawa
JP,Tottori University of Environmental Studies,['http://www.kankyo-u.ac.jp/'],,['kankyo-u.ac.jp'],Japan,http://www.kankyo-u.ac.jp/img/logo.png,TRUE,Tottori
JP,Kansai Gaidai University,['http://www.kansai-gaidai-u.ac.jp/'],,['kansai-gaidai-u.ac.jp'],Japan,https://www.edarabia.com/wp-content/uploads/2018/06/kansai-gaidai-university-hirakata-japan.jpg,FALSE,Hirakata
JP,Kansai University,['http://www.kansai-u.ac.jp/'],,['kansai-u.ac.jp'],Japan,https://www.kansai-u.ac.jp/ja/assets/images/logo.svg,TRUE,Suita
JP,Kanto Gakuen University,['http://www.kanto-gakuen.ac.jp/'],,['kanto-gakuen.ac.jp'],Japan,https://media.glassdoor.com/sqll/7657721/kanto-gakuin-university-squarelogo-1662470833134.png,FALSE,Ota
JP,Kanto Gakuin University,['http://www.kanto-gakuin.ac.jp/'],,['kanto-gakuin.ac.jp'],Japan,https://www.kanto-gakuin.ac.jp/wp-content/themes/gakuin/images/header/logo01.jpg?v=0330,TRUE,Yokohama
JP,Kawasaki Medical School,['http://www.kawasaki-m.ac.jp/'],,['kawasaki-m.ac.jp'],Japan,https://k.kawasaki-m.ac.jp/50th/image/50thlogo.png,TRUE,Kurashiki
JP,Kawasaki University of Medical Care,['http://www.kawasaki-m.ac.jp/mw/'],,['kawasaki-m.ac.jp'],Japan,https://w.kawasaki-m.ac.jp/img/logo.png,TRUE,
JP,Kyoto Bunkyo University,['http://www.kbu.ac.jp/'],,['kbu.ac.jp'],Japan,https://www.kbu.ac.jp/images/home/promotion/logo.png,TRUE,Uji
JP,Kyoto City University of Arts,['http://www.kcua.ac.jp/'],,['kcua.ac.jp'],Japan,https://www.kcua.ac.jp/wp-content/themes/main_design/library/images/logo.png,TRUE,Kyoto
JP,Kanagawa Dental College,['http://www.kdcnet.ac.jp/'],,['kdcnet.ac.jp'],Japan,https://congtyduhocnhatban.com/wp-content/uploads/2019/03/Kanagawa-Dental-University1.jpg,FALSE,
JP,Osaka University of Economics & Law,['http://www.keiho-u.ac.jp/'],,['keiho-u.ac.jp'],Japan,https://www.keiho-u.ac.jp/assets/images/pages/common/logo.png,TRUE,
JP,Keio University,['http://www.keio.ac.jp/'],,['keio.ac.jp'],Japan,https://www.topuniversities.com/sites/default/files/profiles/logos/keio-university_592560cf2aeae70239af4bbe_large.jpg,TRUE,Tokyo
JP,Keisen Jogaku-en College,['http://www.keisen.ac.jp/'],,['keisen.ac.jp'],Japan,https://www.keisen.ac.jp/assets/img/common/main_logo.svg,TRUE,
JP,Keiwa College,['http://www.keiwa-c.ac.jp/'],,['keiwa-c.ac.jp'],Japan,http://www.keiwa-c.ac.jp/wp2021/wp-content/themes/keiwa2021/img/common/ft_logo.png,TRUE,Shibata
JP,Kawamura Gakuen Woman's University,['http://www.kgwu.ac.jp/'],,['kgwu.ac.jp'],Japan,https://www.kgwu.ac.jp/wp-content/themes/kgwu-2016/img/header_logo.png,TRUE,
JP,Kinki University,['http://www.kindai.ac.jp/'],,['kindai.ac.jp'],Japan,https://www.bksv.com/-/media/Images/Customers/telecom-audio/KINKI/Kinki-University_logo.ashx?h=26&w=200&hash=F06F2E8934AA82200432D6256BD7B92D18DF4C7D&la=ja-JP,FALSE,
JP,Kinjo Gakuin University,['http://www.kinjo-u.ac.jp/'],,['kinjo-u.ac.jp'],Japan,https://www.kinjo-u.ac.jp/ja/common/img/site-logo.svg,TRUE,Nagoya
JP,Kyoto Institute of Technology,['http://www.kit.ac.jp/'],,['kit.ac.jp'],Japan,https://www.topuniversities.com/sites/default/files/profiles/logos/kyoto-institute-of-technology_592560cf2aeae70239af5222_large.jpg,TRUE,Kyoto
JP,Kitakyushu University,['http://www.kitakyu-u.ac.jp/'],,['kitakyu-u.ac.jp'],Japan,https://www.kitakyu-u.ac.jp/logo.svg,TRUE,
JP,Kitami Institute of Technology,['http://www.kitami-it.ac.jp/'],,['kitami-it.ac.jp'],Japan,https://www.kitami-it.ac.jp/common/img/logo.png,TRUE,Kitami
JP,Kitasato University,['http://www.kitasato-u.ac.jp/'],,['kitasato-u.ac.jp'],Japan,https://www.kitasato-u.ac.jp/jp/file_ecyber/kitasato_logo.png,TRUE,Tokyo
JP,Kyushu International University,['http://www.kiu.ac.jp/'],,['kiu.ac.jp'],Japan,https://www.kiu.ac.jp/wp-content/uploads/2016/06/logo_kiu140.png,TRUE,Kitakyushu
JP,Kibi International University,['http://www.kiui.ac.jp/'],,['kiui.ac.jp'],Japan,http://www.kiui.ac.jp/wp-content/uploads/2013/06/kiui-logo.gif,TRUE,Takahashi
JP,Kagawa Medical School,['http://www.kms.ac.jp/'],,['kms.ac.jp'],Japan,http://www.kms.ac.jp/common/kagawa-u_med/common/images/logo_header_sp.gif,TRUE,
JP,Kansai Medical University,['http://www.kmu.ac.jp/'],,['kmu.ac.jp'],Japan,https://www.kmu.ac.jp/common/pdv9br000000005q-img/logo.png,TRUE,Moriguchi
JP,Kumamoto Institute of Technology,['http://www.knct.ac.jp/'],,['knct.ac.jp'],Japan,https://kumamoto-nct.ac.jp/wp/wp-content/themes/KumamotoNCT-201006/images/logo-home-en.png,FALSE,
JP,Kobe Jogakuin University,['http://www.kobe-c.ac.jp/'],,['kobe-c.ac.jp'],Japan,https://www.kobe-c.ac.jp/packages/base_util/themes/base_theme/assets/images/logo_mv.png,TRUE,
JP,Kobe City University of ForeignStudies,['http://www.kobe-cufs.ac.jp/'],,['kobe-cufs.ac.jp'],Japan,http://www.kobe-cufs.ac.jp/english/common/images/logo_univ_01.png,FALSE,
JP,Kobe Design University,['http://www.kobe-du.ac.jp/'],,['kobe-du.ac.jp'],Japan,https://www.kobe-du.ac.jp/18/wp-content/themes/kobedu/img/logo_01_pc.png,TRUE,Kobe
JP,Kobe Gakuin University,['http://www.kobegakuin.ac.jp/'],,['kobegakuin.ac.jp'],Japan,https://www.kobegakuin.ac.jp/img/common/logo.png,TRUE,Kobe
JP,Kobe International University,['http://www.kobe-kiu.ac.jp/'],,['kobe-kiu.ac.jp'],Japan,https://www.kobe-kiu.ac.jp/wp-content/themes/kiu/images/logo.svg,TRUE,Kobe
JP,Kobe Pharmaceutical University,['http://www.kobepharma-u.ac.jp/'],,['kobepharma-u.ac.jp'],Japan,https://www.kobepharma-u.ac.jp/common/img/footer/logo-footer_badge.png,TRUE,Kobe
JP,Kobe Shinwa Women's University,['http://www.kobe-shinwa.ac.jp/'],,['kobe-shinwa.ac.jp'],Japan,https://www.kobe-shinwa.ac.jp/img/common/logo.png,TRUE,Kobe
JP,Kobe University,['http://www.kobe-u.ac.jp/'],,['kobe-u.ac.jp'],Japan,https://www.topuniversities.com/sites/default/files/profiles/logos/kobe-university_320_large.jpg,TRUE,Kobe
JP,Kochi Medical School,['http://www.kochi-ms.ac.jp/'],,['kochi-ms.ac.jp'],Japan,http://www.kochi-u.ac.jp/kms/nanby/images/e_head.png,FALSE,
JP,Kochi University of Technology,['http://www.kochi-tech.ac.jp/'],,['kochi-tech.ac.jp'],Japan,https://www.kochi-tech.ac.jp/common/img/foot_logo01.png,TRUE,Kami
JP,Kochi University,['http://www.kochi-u.ac.jp/'],,['kochi-u.ac.jp'],Japan,http://www.kochi-u.ac.jp/_files/00149570/hdr_univ-logo.png,TRUE,Kochi
JP,Kochi Women's University,['http://www.kochi-wu.ac.jp/'],,['kochi-wu.ac.jp'],Japan,https://i2.wp.com/innovationtoronto.com/wp-content/uploads/2021/05/Logo27yu.png?w=800&ssl=1,FALSE,
JP,Kogakkan University,['http://www.kogakkan-u.ac.jp/'],,['kogakkan-u.ac.jp'],Japan,https://www.edarabia.com/wp-content/uploads/2018/06/kogakkan-university-ise-japan.jpg,FALSE,Ise
JP,Kogakuin University,['http://www.kogakuin.ac.jp/'],,['kogakuin.ac.jp'],Japan,https://www.kogakuin.ac.jp/assets/images/common/site_logo.svg,TRUE,Tokyo
JP,Koka Women's College,['http://www.koka.ac.jp/'],,['koka.ac.jp'],Japan,https://www.koka.ac.jp/wp-content/themes/www/assets2016/img/common/koka_logo.svg,TRUE,
JP,Kokugakuin University,['http://www.kokugakuin.ac.jp/'],,['kokugakuin.ac.jp'],Japan,https://www.kokugakuin.ac.jp/assets/themes/kokugakuin-pc/img/logo-kokugakuin.svg,TRUE,Tokyo
JP,Kokushikan University,['http://www.kokushikan.ac.jp/'],,['kokushikan.ac.jp'],Japan,https://www.kokushikan.ac.jp/assets/img/logo.svg,TRUE,Tokyo
JP,Komazawa University,['http://www.komazawa-u.ac.jp/'],,['komazawa-u.ac.jp'],Japan,https://www.komazawa-u.ac.jp/img/common/header_logo.png,TRUE,Tokyo
JP,Konan University,['http://www.konan-u.ac.jp/'],,['konan-u.ac.jp'],Japan,https://www.konan-u.ac.jp/images/common/logo_top.png,TRUE,Kobe
JP,Konan Women's University,['http://www.konan-wu.ac.jp/'],,['konan-wu.ac.jp'],Japan,https://www.konan-wu.ac.jp/common/img/logo_konan-wu.png?20200401,TRUE,Kobe
JP,Koriyama Women's University and College,['http://www.koriyama-kgc.ac.jp/'],,['koriyama-kgc.ac.jp'],Japan,http://reif-fukushima.jp/english/company/img/h28.jpg,FALSE,
JP,Koshien University,['http://www.koshien.ac.jp/'],,['koshien.ac.jp'],Japan,https://www.koshien.ac.jp/img/cmn/logo_white.svg,TRUE,Takarazuka
JP,Koyasan University,['http://www.koyasan-u.ac.jp/'],,['koyasan-u.ac.jp'],Japan,https://www.edarabia.com/wp-content/uploads/2018/07/koyasan-university-wakayama-japan.jpg,FALSE,Mount Koya
JP,Kyoto Prefectural University,['http://www.kpu.ac.jp/'],,['kpu.ac.jp'],Japan,https://www.kpu.ac.jp/common/image/header-logo001.webp,TRUE,Kyoto
JP,Kyoto Prefectural University of Medicine,['http://www.kpu-m.ac.jp/'],,['kpu-m.ac.jp'],Japan,https://www.kpu-m.ac.jp/doc/topics/files/kpum_150th_logo_a.png,TRUE,Kyoto
JP,Kobe University of Mercantile Marine,['http://www.kshosen.ac.jp/'],,['kshosen.ac.jp'],Japan,http://www.museum.maritime.kobe-u.ac.jp/img/icon_kobedaigaku.gif,FALSE,
JP,Kurashiki Sakuyo University,['http://www.ksu.ac.jp/'],,['ksu.ac.jp'],Japan,https://www.ksu.ac.jp/wp-content/themes/ksu_2206/img/common/logo_footer.jpg,TRUE,Kurashiki
JP,Kyushu Tokai University,['http://www.ktokai-u.ac.jp/'],,['ktokai-u.ac.jp'],Japan,https://jeducation.com/main/wp-content/uploads/2021/01/tokai-logo.png,FALSE,
JP,Kyoto University of Foreign Studies,['http://www.kufs.ac.jp/'],,['kufs.ac.jp'],Japan,https://www.kufs.ac.jp/en/img/logo-unipa.png,TRUE,Kyoto
JP,Kansai University of International Studies,['http://www.kuins.ac.jp/'],,['kuins.ac.jp'],Japan,https://www.kuins.ac.jp/common/images/site_logo1_white.svg,TRUE,Miki
JP,Kanda University of International Studies,['http://www.kuis.ac.jp/'],,['kuis.ac.jp'],Japan,https://storage.googleapis.com/schoolynkmedia/2019/02/4a7918a9-s2tce6p3-300x300.jpg,FALSE,Chiba
JP,Kumamoto Gakuen University,['http://www.kumagaku.ac.jp/'],,['kumagaku.ac.jp'],Japan,https://www.kumagaku.ac.jp/img/sitelogo.png,TRUE,Kumamoto
JP,Kumamoto University,['http://www.kumamoto-u.ac.jp/'],,['kumamoto-u.ac.jp'],Japan,https://www.topuniversities.com/sites/default/files/profiles/logos/kumamoto-university_326_large.jpg,TRUE,Kumamoto
JP,Kunitachi College of Music,['http://www.kunitachi.ac.jp/'],,['kunitachi.ac.jp'],Japan,https://www.kunitachi.ac.jp/shared/images/logo.png,TRUE,Tachikawa
JP,Kure University,['http://www.kure-u.ac.jp/'],,['kure-u.ac.jp'],Japan,https://kurenation.com/wp-content/uploads/2020/12/Kure-U-on-background-e1608595409301.png,FALSE,
JP,Kurume Institute of Technology,['http://www.kurume-it.ac.jp/'],,['kurume-it.ac.jp'],Japan,https://www.kurume-it.ac.jp/img/common/logo.png,TRUE,Kurume
JP,Kurume University,['http://www.kurume-u.ac.jp/'],,['kurume-u.ac.jp'],Japan,http://www.kurume-u.ac.jp/img/new/common/logo.png,TRUE,Kurume
JP,Kurashiki University of Science and the Arts,['http://www.kusa.ac.jp/'],,['kusa.ac.jp'],Japan,https://www.kusa.ac.jp/common/img/kusa_logo.png,TRUE,Kurashiki
JP,Kushiro Public University of Economics,['http://www.kushiro-pu.ac.jp/'],,['kushiro-pu.ac.jp'],Japan,https://www.edarabia.com/wp-content/uploads/2018/06/kushiro-public-university-economics-kushiro-japan.jpg,FALSE,Kushiro
JP,Kansai University of Social Welfare,['http://www.kusw.ac.jp/'],,['kusw.ac.jp'],Japan,https://www.kusw.ac.jp/img/logo.png,TRUE,Ako
JP,Kwansei Gakuin University,['http://www.kwansei.ac.jp/'],,['kwansei.ac.jp'],Japan,https://www.kwansei.ac.jp/cms/kwansei/img/common/logo-main--black.png,TRUE,Nishinomiya
JP,Kwassui Women's College,['http://www.kwassui.ac.jp/'],,['kwassui.ac.jp'],Japan,https://www.kwassui.ac.jp/lib/img/logo_title.svg,TRUE,Nagasaki
JP,Kagoshima Women's College,['http://www.kwc-u.ac.jp/'],,['kwc-u.ac.jp'],Japan,http://www.jkajyo.ac.jp/visual_english.jpg,FALSE,
JP,Kyushu Women's University,['http://www.kwuc.ac.jp/'],,['kwuc.ac.jp'],Japan,https://www.kwuc.ac.jp/assets/img/top/loading_logo.svg,TRUE,Fukuoka
JP,Kyoto University of Education,['http://www.kyokyo-u.ac.jp/'],,['kyokyo-u.ac.jp'],Japan,https://www.kyokyo-u.ac.jp/images/logo.jpg,TRUE,Kyoto
JP,Kyorin University,['http://www.kyorin-u.ac.jp/'],,['kyorin-u.ac.jp'],Japan,https://www.kyorin-u.ac.jp/assets/images/BlkHeader_logo_kyorin.svg,TRUE,Mitaka
JP,Kyoritsu Pharmaceutical University,['http://www.kyoritsu-ph.ac.jp/'],,['kyoritsu-ph.ac.jp'],Japan,https://news.tridinamika.com/wp-content/uploads/2013/12/kyoritsu.png,FALSE,
JP,Kyoritsu Woman's University,['http://www.kyoritsu-wu.ac.jp/'],,['kyoritsu-wu.ac.jp'],Japan,http://www.kyoritsu-wu.ac.jp/img/common/head_logo_b.png,TRUE,
JP,Kyoto University of Art and Design,['http://www.kyoto-art.ac.jp/'],,['kyoto-art.ac.jp'],Japan,https://www.kyoto-art.ac.jp/common/img/logo.svg,TRUE,Kyoto
JP,Kyoto Gakuen University,['http://www.kyotogakuen-u.ac.jp/'],,['kyotogakuen-u.ac.jp'],Japan,https://www.edarabia.com/wp-content/uploads/2018/06/kyoto-gakuen-university-kyoto-japan.jpg,FALSE,
JP,Kyoto Pharmaceutical University,['http://www.kyoto-phu.ac.jp/'],,['kyoto-phu.ac.jp'],Japan,https://static.educativ.net/monthly_2020_12/1823331967_download-2020-12-10T113312_915.thumb.jpg.29f6fdace7977f5d7e16ee75c70e6c14.jpg,FALSE,Kyoto
JP,Kyoto Seika University,['http://www.kyoto-seika.ac.jp/'],,['kyoto-seika.ac.jp'],Japan,https://www.lifebeyondtourism.org/wp-content/uploads/2021/06/logo_Kyoto-Seika-University.jpg,FALSE,
JP,Kyoto Sangyo University,['http://www.kyoto-su.ac.jp/'],,['kyoto-su.ac.jp'],Japan,https://www.kyoto-su.ac.jp/common-wr/ahcetq00000000bl-img/header_logo.png,TRUE,Kyoto
JP,Kyoto University,['http://www.kyoto-u.ac.jp/'],,['kyoto-u.ac.jp'],Japan,https://www.topuniversities.com/sites/default/files/profiles/logos/kyoto-university_328_large.jpg,TRUE,Kyoto
JP,Kyoto Women's University,['http://www.kyoto-wu.ac.jp/'],,['kyoto-wu.ac.jp'],Japan,https://www.kyoto-wu.ac.jp/rhnb3000000000up-img/com_logo01.png,TRUE,Kyoto
JP,Kyushu Dental College,['http://www.kyu-dent.ac.jp/'],,['kyu-dent.ac.jp'],Japan,http://www.kyu-dent.ac.jp/img/common/header/logo.jpg,TRUE,Kitakyushu
JP,Kyushu Kyoritsu University,['http://www.kyukyo-u.ac.jp/'],,['kyukyo-u.ac.jp'],Japan,https://www.kyukyo-u.ac.jp/img/common/logo-white.svg,TRUE,Kitakyushu
JP,Kyushu Institute of Design,['http://www.kyushu-id.ac.jp/'],,['kyushu-id.ac.jp'],Japan,https://logos-download.com/wp-content/uploads/2019/07/Kyushu_University_Logo.png,FALSE,
